15-Sep-2016 14:02:54 file filter skipping radar_archive/2015_201606/02/radar.IDR02.20150101.lz4 short filename
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011318Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011324Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011330Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011336Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011342Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011348Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011354Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011400Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011406Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011412Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011418Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011424Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011430Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011436Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011442Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011448Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011454Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011500Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011506Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011512Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011518Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011524Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011530Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011536Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011542Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011548Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011554Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011600Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011606Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011612Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011618Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011624Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011630Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011636Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011642Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011648Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011654Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011700Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011706Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011712Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011718Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011724Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011730Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011736Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011742Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011748Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011754Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011800Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011806Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011812Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011818Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011824Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011830Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011836Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011842Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011848Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011854Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011900Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011906Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011912Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011918Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011924Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011930Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011936Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011942Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011948Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501011954Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012000Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012006Melb.rapic is missing, skipping
15-Sep-2016 14:10:41 CAPPI check /tmp//tmp/201501012012Melb.rapic is missing, skipping
